9
1
1
1
1
1
1
1
18
1
1
1
1
14
6
4
8
4
1
1
19
2
16
3
7
23
1
18
1
1
8
11
7
1
1
1
1
1
1
1
7
2
15
3
7
3
2
56
38
5
1
1
1
1
25
2
10
7
56
1
1
1
2
3
14
1
1
4
5
4
2
3
4
3
7
11
2
3
4
1
5
49
2
5
5
9
10
1
1
1
1
1
1
1
2
11
1
1
1
3
1
4
5
1
1
6
1
1
3
14
3
20
19
2
4
4
2
3
1
1
1
1
1
1
1
1
1
1
1
1
4
3
4
1
1
22
1
1
1
18
1
1
2
2
2
1
2
2
1
1
1
1
1
3
11
5
74
3
3
13
9
26
37
4
1
1
1
3
12
1
1
2
4
7
7
3
4
5
2
18
3
4
5
1
1
2
19
9
14
1
6
1
1
31
8
1
1
1
1
1
1
1
1
2
3
8
1
6
4
7
1
1
1
1
17
1
1
1
1
1
1
1
1
26
4
2
2
1
1
2
2
2
2
1
1
1
1
1
1
1
11
7
2
7
1
1
1
1
4
13
1
1
1
6
3
4
6
8
2
52
1
1
1
1
2
2
2
3
1
1
1
6
1
10
8
98
1
1
1
1
1
1
1
2
1
2
32
1
1
1
1
3
6
21
5
1
1
7
3
2
31
5
13
3
31
11
2
2
13
6
1
1
1
1
1
1
1
1
47
4
3
1
1
4
4
9
18
14
2
3
8
20
6
3
2
2
5
1
1
33
10
7
2
5
9
1
1
1
1
1
2
4
3
3
2
28
2
6
4
18
8
2
6
1
1
4
4
31
6
44
1
1
33
2
28
7
10
6
6
6
16
6
2
1
1
1
1
6
4
17
1
1
2
9
5
3
2
1
1
1
1
2
3
6
2
4
15
3
29
12
3
5
1
1
1
1
3
4
10
1
1
1
11
4
4
2
4
1
1
43
7
2
3
2
2
8
1
1
1
1
1
1
1
20
3
12
15
3
2
10
5
6
1
1
9
1
1
1
1
1
1
1
1
8
25
3
18
2
5
13
1
1
1
4
2
4
29
1
1
1
1
1
10
1
1
1
1
1
1
1
4
1
1
1
1
6
9
13
20
20
2
1
1
1
1
1
